ID,Gender,Brand,Name,Image,Price range,Rating,Option,Price,,,,
10000357,Male,Versace,Versace Dylan Blue Pour Femme Eau de Parfum,//product.hstatic.net/1000340570/product/versace-dylan-blue-pour-femme-eau-de-parfum_455f3aa1b9304526977800720c6bd40a_grande.jpg,1.300.000? - 2.300.000?,16,Eau de Parfum 30ml,1.300.000?,,,,
10000358,Male,Versace,Versace Dylan Blue Pour Femme Eau de Parfum,//product.hstatic.net/1000340570/product/versace-dylan-blue-pour-femme-eau-de-parfum_455f3aa1b9304526977800720c6bd40a_grande.jpg,1.300.000? - 2.300.000?,16,Eau de Parfum 50ml,1.550.000?,,,,
10000359,Male,Versace,Versace Dylan Blue Pour Femme Eau de Parfum,//product.hstatic.net/1000340570/product/versace-dylan-blue-pour-femme-eau-de-parfum_455f3aa1b9304526977800720c6bd40a_grande.jpg,1.300.000? - 2.300.000?,16,Eau de Parfum 100ml,2.300.000?,,,,
10000360,Male,Versace,Versace Dylan Blue Pour Femme Eau de Parfum,//product.hstatic.net/1000340570/product/versace-dylan-blue-pour-femme-eau-de-parfum_455f3aa1b9304526977800720c6bd40a_grande.jpg,1.300.000? - 2.300.000?,16,Eau de Parfum 5ml,350.000?,,,,
10000855,Male,Salvatore Ferragamo,Salvatore Ferragamo Signorina Misteriosa,//product.hstatic.net/1000340570/product/salvatore_ferragamo_signorina_misteriosa_ac29cfd155c646c88a426c67c3aa4dc0_grande.jpg,1.300.000? - 1.950.000?,16,Eau de Parfum 50ml,1.600.000?,,,,
10000857,Male,Salvatore Ferragamo,Salvatore Ferragamo Signorina Misteriosa,//product.hstatic.net/1000340570/product/salvatore_ferragamo_signorina_misteriosa_ac29cfd155c646c88a426c67c3aa4dc0_grande.jpg,1.300.000? - 1.950.000?,16,Eau de Parfum 30ml,1.300.000?,,,,
10000858,Male,Salvatore Ferragamo,Salvatore Ferragamo Signorina Misteriosa,//product.hstatic.net/1000340570/product/salvatore_ferragamo_signorina_misteriosa_ac29cfd155c646c88a426c67c3aa4dc0_grande.jpg,1.300.000? - 1.950.000?,16,Eau de Parfum 100ml,1.950.000?,,,,
10000868,Male,Le labo,Le Labo Another 13,//product.hstatic.net/1000340570/product/le-labo-another-13_fcfcb40fa6544ce18165841060f49ab2_grande.jpg,4.650.000? - 6.500.000?,16,Eau de Parfum 50ml,4.650.000?,,,,
10000869,Male,Le labo,Le Labo Another 13,//product.hstatic.net/1000340570/product/le-labo-another-13_fcfcb40fa6544ce18165841060f49ab2_grande.jpg,4.650.000? - 6.500.000?,16,Eau de Parfum 100ml,6.500.000?,,,,
10000870,Male,Le labo,Le Labo Another 13,//product.hstatic.net/1000340570/product/le-labo-another-13_fcfcb40fa6544ce18165841060f49ab2_grande.jpg,4.650.000? - 6.500.000?,16,Eau de Parfum 30ml,3.500.000?,,,,
10000920,Male,Kilian,Kilian Good Girl Gone Bad,//product.hstatic.net/1000340570/product/kilian_good_girl_gone_bad_edp_8cd5a04016154ae6ae11c17c89b4f33a_grande.jpg,6.350.000?,16,Eau de Parfum 50ml,6.350.000?,,,,
